PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks
20,https://www.kinexisdigital.com/es/locations/dallas/google-ads,Google Ads Dallas | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/dallas/google-ads
https://www.kinexisdigital.com/en/locations/dallas/google-ads
https://www.kinexisdigital.com/es/locations/dallas/google-ads
https://www.kinexisdigital.com/es/locations/dallas/google-ads
https://www.kinexisdigital.com/locations/dallas/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9803445212524082703,3,4
20,https://www.kinexisdigital.com/en/solutions/seo-for-law-firms,SEO for Law Firms | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions/seo-for-law-firms
https://www.kinexisdigital.com/en/solutions/seo-for-law-firms
https://www.kinexisdigital.com/es/solutions/seo-for-law-firms
https://www.kinexisdigital.com/es/solutions/seo-for-law-firms
https://www.kinexisdigital.com/solutions/seo-for-law-firms","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8377938320479723222,4,8
20,https://www.kinexisdigital.com/es/blog/posts,Todos los Artículos | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/posts
https://www.kinexisdigital.com/en/blog/posts
https://www.kinexisdigital.com/en/blog/posts
https://www.kinexisdigital.com/es/blog/posts
https://www.kinexisdigital.com/es/blog/posts","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",4603462299424490985,3,4
20,https://www.kinexisdigital.com/es/locations/cedar-falls/seo,SEO Cedar Falls | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-falls/seo
https://www.kinexisdigital.com/en/locations/cedar-falls/seo
https://www.kinexisdigital.com/es/locations/cedar-falls/seo
https://www.kinexisdigital.com/es/locations/cedar-falls/seo
https://www.kinexisdigital.com/locations/cedar-falls/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13634197893234739569,3,4
20,https://www.kinexisdigital.com/en/locations/des-moines/web-design,Web Design Des Moines | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/des-moines/web-design
https://www.kinexisdigital.com/en/locations/des-moines/web-design
https://www.kinexisdigital.com/es/locations/des-moines/web-design
https://www.kinexisdigital.com/es/locations/des-moines/web-design
https://www.kinexisdigital.com/locations/des-moines/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",2938347350638235409,4,7
20,https://www.kinexisdigital.com/en/blog/technical-seo-fundamentals,Technical SEO Fundamentals Every Site Owner… | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/technical-seo-fundamentals
https://www.kinexisdigital.com/en/blog/technical-seo-fundamentals
https://www.kinexisdigital.com/en/blog/technical-seo-fundamentals
https://www.kinexisdigital.com/es/blog/technical-seo-fundamentals
https://www.kinexisdigital.com/es/blog/technical-seo-fundamentals","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",1611009724903562950,4,9
20,https://www.kinexisdigital.com/es/locations/cedar-falls/google-ads,Google Ads Cedar Falls | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-falls/google-ads
https://www.kinexisdigital.com/en/locations/cedar-falls/google-ads
https://www.kinexisdigital.com/es/locations/cedar-falls/google-ads
https://www.kinexisdigital.com/es/locations/cedar-falls/google-ads
https://www.kinexisdigital.com/locations/cedar-falls/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",7075792160649211199,3,4
20,https://www.kinexisdigital.com/en/locations/dallas/seo,SEO Dallas | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/dallas/seo
https://www.kinexisdigital.com/en/locations/dallas/seo
https://www.kinexisdigital.com/es/locations/dallas/seo
https://www.kinexisdigital.com/es/locations/dallas/seo
https://www.kinexisdigital.com/locations/dallas/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8897082565725970108,4,7
20,https://www.kinexisdigital.com/en/locations/bogota/ppc-management,PPC Management Bogotá | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/bogota/ppc-management
https://www.kinexisdigital.com/en/locations/bogota/ppc-management
https://www.kinexisdigital.com/es/locations/bogota/ppc-management
https://www.kinexisdigital.com/es/locations/bogota/ppc-management
https://www.kinexisdigital.com/locations/bogota/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",16110767192789328047,4,7
20,https://www.kinexisdigital.com/en/solutions/seo-for-dentists,SEO for Dentists | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions/seo-for-dentists
https://www.kinexisdigital.com/en/solutions/seo-for-dentists
https://www.kinexisdigital.com/es/solutions/seo-for-dentists
https://www.kinexisdigital.com/es/solutions/seo-for-dentists
https://www.kinexisdigital.com/solutions/seo-for-dentists","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",15594601811684933294,4,8
20,https://www.kinexisdigital.com/es/locations/waterloo/seo,SEO Waterloo | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/waterloo/seo
https://www.kinexisdigital.com/en/locations/waterloo/seo
https://www.kinexisdigital.com/es/locations/waterloo/seo
https://www.kinexisdigital.com/es/locations/waterloo/seo
https://www.kinexisdigital.com/locations/waterloo/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8609694113177738438,3,4
20,https://www.kinexisdigital.com/en/pricing/meta-ads,"Meta Ads Pricing | Management from $1,500/mo | KINEXIS",text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/meta-ads
https://www.kinexisdigital.com/en/pricing/meta-ads
https://www.kinexisdigital.com/es/pricing/meta-ads
https://www.kinexisdigital.com/es/pricing/meta-ads
https://www.kinexisdigital.com/pricing/meta-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",7415694241408370953,4,7
20,https://www.kinexisdigital.com/en/pricing/funnels,Funnels and CRO Pricing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/funnels
https://www.kinexisdigital.com/en/pricing/funnels
https://www.kinexisdigital.com/es/pricing/funnels
https://www.kinexisdigital.com/es/pricing/funnels
https://www.kinexisdigital.com/pricing/funnels","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13091582737927522850,4,7
20,https://www.kinexisdigital.com/es/pricing/meta-ads,"Precios Meta Ads | Gestión desde $1,500/mes | KINEXIS",text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/meta-ads
https://www.kinexisdigital.com/en/pricing/meta-ads
https://www.kinexisdigital.com/es/pricing/meta-ads
https://www.kinexisdigital.com/es/pricing/meta-ads
https://www.kinexisdigital.com/pricing/meta-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",7415694241408370953,3,4
20,https://www.kinexisdigital.com/es/locations/austin/seo,SEO Austin | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/austin/seo
https://www.kinexisdigital.com/en/locations/austin/seo
https://www.kinexisdigital.com/es/locations/austin/seo
https://www.kinexisdigital.com/es/locations/austin/seo
https://www.kinexisdigital.com/locations/austin/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9690736594807145657,3,4
20,https://www.kinexisdigital.com/en/blog/local-seo-strategy-2026,Local SEO Strategy for 2026: What's Changed… | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/local-seo-strategy-2026
https://www.kinexisdigital.com/en/blog/local-seo-strategy-2026
https://www.kinexisdigital.com/en/blog/local-seo-strategy-2026
https://www.kinexisdigital.com/es/blog/local-seo-strategy-2026
https://www.kinexisdigital.com/es/blog/local-seo-strategy-2026","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",2837728227444842373,4,8
20,https://www.kinexisdigital.com/en/solutions/google-ads-for-roofers,Google Ads for Roofers | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions/google-ads-for-roofers
https://www.kinexisdigital.com/en/solutions/google-ads-for-roofers
https://www.kinexisdigital.com/es/solutions/google-ads-for-roofers
https://www.kinexisdigital.com/es/solutions/google-ads-for-roofers
https://www.kinexisdigital.com/solutions/google-ads-for-roofers","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9756622286817140522,4,8
20,https://www.kinexisdigital.com/en/locations/dallas/ppc-management,PPC Management Dallas | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/dallas/ppc-management
https://www.kinexisdigital.com/en/locations/dallas/ppc-management
https://www.kinexisdigital.com/es/locations/dallas/ppc-management
https://www.kinexisdigital.com/es/locations/dallas/ppc-management
https://www.kinexisdigital.com/locations/dallas/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17285876586939913464,4,7
20,https://www.kinexisdigital.com/es/blog/ga4-reporting,Reportes GA4 para Equipos de Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/ga4-reporting
https://www.kinexisdigital.com/en/blog/ga4-reporting
https://www.kinexisdigital.com/en/blog/ga4-reporting
https://www.kinexisdigital.com/es/blog/ga4-reporting
https://www.kinexisdigital.com/es/blog/ga4-reporting","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12043079099799518187,3,5
20,https://www.kinexisdigital.com/en/solutions/startup-marketing-agency,Startup Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions/startup-marketing-agency
https://www.kinexisdigital.com/en/solutions/startup-marketing-agency
https://www.kinexisdigital.com/es/solutions/startup-marketing-agency
https://www.kinexisdigital.com/es/solutions/startup-marketing-agency
https://www.kinexisdigital.com/solutions/startup-marketing-agency","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11334655533042019828,4,8
20,https://www.kinexisdigital.com/es/pricing/content-marketing,Content Marketing Pricing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/content-marketing
https://www.kinexisdigital.com/en/pricing/content-marketing
https://www.kinexisdigital.com/es/pricing/content-marketing
https://www.kinexisdigital.com/es/pricing/content-marketing
https://www.kinexisdigital.com/pricing/content-marketing","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",16553029159602297609,3,4
20,https://www.kinexisdigital.com/es/blog/roas-calculations,Cálculos de ROAS: Midiendo la Rentabilidad Real… | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/roas-calculations
https://www.kinexisdigital.com/en/blog/roas-calculations
https://www.kinexisdigital.com/en/blog/roas-calculations
https://www.kinexisdigital.com/es/blog/roas-calculations
https://www.kinexisdigital.com/es/blog/roas-calculations","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",7176739050059501132,3,6
20,https://www.kinexisdigital.com/en/locations/austin/google-ads,Google Ads Austin | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/austin/google-ads
https://www.kinexisdigital.com/en/locations/austin/google-ads
https://www.kinexisdigital.com/es/locations/austin/google-ads
https://www.kinexisdigital.com/es/locations/austin/google-ads
https://www.kinexisdigital.com/locations/austin/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9068105317318448162,4,7
20,https://www.kinexisdigital.com/en/locations/cedar-rapids/seo,SEO Cedar Rapids | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-rapids/seo
https://www.kinexisdigital.com/en/locations/cedar-rapids/seo
https://www.kinexisdigital.com/es/locations/cedar-rapids/seo
https://www.kinexisdigital.com/es/locations/cedar-rapids/seo
https://www.kinexisdigital.com/locations/cedar-rapids/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",5249752742319650274,4,7
20,https://www.kinexisdigital.com/es/blog/automated-nurture-sequences,Secuencias de Nutrición Automatizadas que… | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/automated-nurture-sequences
https://www.kinexisdigital.com/en/blog/automated-nurture-sequences
https://www.kinexisdigital.com/en/blog/automated-nurture-sequences
https://www.kinexisdigital.com/es/blog/automated-nurture-sequences
https://www.kinexisdigital.com/es/blog/automated-nurture-sequences","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8604725785420887397,3,5
20,https://www.kinexisdigital.com/en/pricing/branding,Branding Pricing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/branding
https://www.kinexisdigital.com/en/pricing/branding
https://www.kinexisdigital.com/es/pricing/branding
https://www.kinexisdigital.com/es/pricing/branding
https://www.kinexisdigital.com/pricing/branding","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",16704840656175366339,4,7
20,https://www.kinexisdigital.com/en/locations/cedar-falls/seo,SEO Cedar Falls | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-falls/seo
https://www.kinexisdigital.com/en/locations/cedar-falls/seo
https://www.kinexisdigital.com/es/locations/cedar-falls/seo
https://www.kinexisdigital.com/es/locations/cedar-falls/seo
https://www.kinexisdigital.com/locations/cedar-falls/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13634197893234739569,4,7
20,https://www.kinexisdigital.com/es/locations/dallas/ppc-management,PPC Management Dallas | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/dallas/ppc-management
https://www.kinexisdigital.com/en/locations/dallas/ppc-management
https://www.kinexisdigital.com/es/locations/dallas/ppc-management
https://www.kinexisdigital.com/es/locations/dallas/ppc-management
https://www.kinexisdigital.com/locations/dallas/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17285876586939913464,3,4
20,https://www.kinexisdigital.com/es/solutions/email-marketing-for-saas,Email Marketing for SaaS | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions/email-marketing-for-saas
https://www.kinexisdigital.com/en/solutions/email-marketing-for-saas
https://www.kinexisdigital.com/es/solutions/email-marketing-for-saas
https://www.kinexisdigital.com/es/solutions/email-marketing-for-saas
https://www.kinexisdigital.com/solutions/email-marketing-for-saas","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10929667892994558182,3,5
20,https://www.kinexisdigital.com/es/locations/des-moines/web-design,Web Design Des Moines | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/des-moines/web-design
https://www.kinexisdigital.com/en/locations/des-moines/web-design
https://www.kinexisdigital.com/es/locations/des-moines/web-design
https://www.kinexisdigital.com/es/locations/des-moines/web-design
https://www.kinexisdigital.com/locations/des-moines/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",2938347350638235409,3,4
20,https://www.kinexisdigital.com/es/blog/link-building-strategies,Estrategias de Link Building que Siguen… | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/link-building-strategies
https://www.kinexisdigital.com/en/blog/link-building-strategies
https://www.kinexisdigital.com/en/blog/link-building-strategies
https://www.kinexisdigital.com/es/blog/link-building-strategies
https://www.kinexisdigital.com/es/blog/link-building-strategies","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",1977168060736218553,3,5
20,https://www.kinexisdigital.com/es/locations/cedar-rapids/google-ads,Google Ads Cedar Rapids | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-rapids/google-ads
https://www.kinexisdigital.com/en/locations/cedar-rapids/google-ads
https://www.kinexisdigital.com/es/locations/cedar-rapids/google-ads
https://www.kinexisdigital.com/es/locations/cedar-rapids/google-ads
https://www.kinexisdigital.com/locations/cedar-rapids/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13154581640119518153,3,4
20,https://www.kinexisdigital.com/es/solutions/seo-for-law-firms,SEO for Law Firms | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions/seo-for-law-firms
https://www.kinexisdigital.com/en/solutions/seo-for-law-firms
https://www.kinexisdigital.com/es/solutions/seo-for-law-firms
https://www.kinexisdigital.com/es/solutions/seo-for-law-firms
https://www.kinexisdigital.com/solutions/seo-for-law-firms","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8377938320479723222,3,5
20,https://www.kinexisdigital.com/en/locations/toronto/ppc-management,PPC Management Toronto | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/toronto/ppc-management
https://www.kinexisdigital.com/en/locations/toronto/ppc-management
https://www.kinexisdigital.com/es/locations/toronto/ppc-management
https://www.kinexisdigital.com/es/locations/toronto/ppc-management
https://www.kinexisdigital.com/locations/toronto/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11584110487279661229,4,7
20,https://www.kinexisdigital.com/en/locations/cedar-rapids/web-design,Web Design Cedar Rapids | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-rapids/web-design
https://www.kinexisdigital.com/en/locations/cedar-rapids/web-design
https://www.kinexisdigital.com/es/locations/cedar-rapids/web-design
https://www.kinexisdigital.com/es/locations/cedar-rapids/web-design
https://www.kinexisdigital.com/locations/cedar-rapids/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",16230992106836430412,4,7
20,https://www.kinexisdigital.com/en/blog/heatmap-analysis,Heatmap Analysis for Conversion Optimization | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/heatmap-analysis
https://www.kinexisdigital.com/en/blog/heatmap-analysis
https://www.kinexisdigital.com/en/blog/heatmap-analysis
https://www.kinexisdigital.com/es/blog/heatmap-analysis
https://www.kinexisdigital.com/es/blog/heatmap-analysis","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",1497167139046815830,4,7
20,https://www.kinexisdigital.com/es/locations/bogota/seo,SEO Bogotá | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/bogota/seo
https://www.kinexisdigital.com/en/locations/bogota/seo
https://www.kinexisdigital.com/es/locations/bogota/seo
https://www.kinexisdigital.com/es/locations/bogota/seo
https://www.kinexisdigital.com/locations/bogota/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",14612112718824923352,3,4
20,https://www.kinexisdigital.com/en/locations/dallas/web-design,Web Design Dallas | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/dallas/web-design
https://www.kinexisdigital.com/en/locations/dallas/web-design
https://www.kinexisdigital.com/es/locations/dallas/web-design
https://www.kinexisdigital.com/es/locations/dallas/web-design
https://www.kinexisdigital.com/locations/dallas/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6710885470918715421,4,7
20,https://www.kinexisdigital.com/en/locations/bogota/google-ads,Google Ads Bogotá | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/bogota/google-ads
https://www.kinexisdigital.com/en/locations/bogota/google-ads
https://www.kinexisdigital.com/es/locations/bogota/google-ads
https://www.kinexisdigital.com/es/locations/bogota/google-ads
https://www.kinexisdigital.com/locations/bogota/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10881851212418212921,4,7
20,https://www.kinexisdigital.com/en/locations/austin/ppc-management,PPC Management Austin | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/austin/ppc-management
https://www.kinexisdigital.com/en/locations/austin/ppc-management
https://www.kinexisdigital.com/es/locations/austin/ppc-management
https://www.kinexisdigital.com/es/locations/austin/ppc-management
https://www.kinexisdigital.com/locations/austin/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17462220608357237203,4,7
20,https://www.kinexisdigital.com/en/locations/des-moines/google-ads,Google Ads Des Moines | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/des-moines/google-ads
https://www.kinexisdigital.com/en/locations/des-moines/google-ads
https://www.kinexisdigital.com/es/locations/des-moines/google-ads
https://www.kinexisdigital.com/es/locations/des-moines/google-ads
https://www.kinexisdigital.com/locations/des-moines/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",7492819173171529142,4,7
20,https://www.kinexisdigital.com/es/blog/email-nurture-sequences-that-book-calls,Secuencias de Email que Realmente Agendan Llamadas | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/email-nurture-sequences-that-book-calls
https://www.kinexisdigital.com/en/blog/email-nurture-sequences-that-book-calls
https://www.kinexisdigital.com/en/blog/email-nurture-sequences-that-book-calls
https://www.kinexisdigital.com/es/blog/email-nurture-sequences-that-book-calls
https://www.kinexisdigital.com/es/blog/email-nurture-sequences-that-book-calls","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12009538022718560493,3,6
20,https://www.kinexisdigital.com/es/locations/cedar-falls/ppc-management,PPC Management Cedar Falls | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-falls/ppc-management
https://www.kinexisdigital.com/en/locations/cedar-falls/ppc-management
https://www.kinexisdigital.com/es/locations/cedar-falls/ppc-management
https://www.kinexisdigital.com/es/locations/cedar-falls/ppc-management
https://www.kinexisdigital.com/locations/cedar-falls/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17528737074152586792,3,4
20,https://www.kinexisdigital.com/es/pricing/ppc-management,PPC Pricing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/ppc-management
https://www.kinexisdigital.com/en/pricing/ppc-management
https://www.kinexisdigital.com/es/pricing/ppc-management
https://www.kinexisdigital.com/es/pricing/ppc-management
https://www.kinexisdigital.com/pricing/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",15449862663102594482,3,4
20,https://www.kinexisdigital.com/es/solutions/ai-marketing-agency,AI Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions/ai-marketing-agency
https://www.kinexisdigital.com/en/solutions/ai-marketing-agency
https://www.kinexisdigital.com/es/solutions/ai-marketing-agency
https://www.kinexisdigital.com/es/solutions/ai-marketing-agency
https://www.kinexisdigital.com/solutions/ai-marketing-agency","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8803656200650354723,3,5
20,https://www.kinexisdigital.com/en/locations/waterloo/google-ads,Google Ads Waterloo | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/waterloo/google-ads
https://www.kinexisdigital.com/en/locations/waterloo/google-ads
https://www.kinexisdigital.com/es/locations/waterloo/google-ads
https://www.kinexisdigital.com/es/locations/waterloo/google-ads
https://www.kinexisdigital.com/locations/waterloo/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12943719272258513125,4,7
20,https://www.kinexisdigital.com/en/locations/austin/seo,SEO Austin | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/austin/seo
https://www.kinexisdigital.com/en/locations/austin/seo
https://www.kinexisdigital.com/es/locations/austin/seo
https://www.kinexisdigital.com/es/locations/austin/seo
https://www.kinexisdigital.com/locations/austin/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9690736594807145657,4,7
20,https://www.kinexisdigital.com/en/locations/toronto/google-ads,Google Ads Toronto | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/toronto/google-ads
https://www.kinexisdigital.com/en/locations/toronto/google-ads
https://www.kinexisdigital.com/es/locations/toronto/google-ads
https://www.kinexisdigital.com/es/locations/toronto/google-ads
https://www.kinexisdigital.com/locations/toronto/google-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",3979941644609535642,4,7
20,https://www.kinexisdigital.com/en/blog/lifecycle-marketing,Lifecycle Marketing: Mapping the Full Customer… | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/lifecycle-marketing
https://www.kinexisdigital.com/en/blog/lifecycle-marketing
https://www.kinexisdigital.com/en/blog/lifecycle-marketing
https://www.kinexisdigital.com/es/blog/lifecycle-marketing
https://www.kinexisdigital.com/es/blog/lifecycle-marketing","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",523572588991430001,4,8
20,https://www.kinexisdigital.com/en/locations/cedar-falls/ppc-management,PPC Management Cedar Falls | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-falls/ppc-management
https://www.kinexisdigital.com/en/locations/cedar-falls/ppc-management
https://www.kinexisdigital.com/es/locations/cedar-falls/ppc-management
https://www.kinexisdigital.com/es/locations/cedar-falls/ppc-management
https://www.kinexisdigital.com/locations/cedar-falls/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17528737074152586792,4,7
